id,domain,analysis_id,prev_analysis_id,current_hash,previous_hash,diff_summary,severity,created_at
205,hogwarts.steinr.eu,8019,7952,c578024e026afb7eb3d6187980c2efddd611ffbfdb964b3eda2d4556ee0ffbe75052d4bd6a492a6a7f3213d84bbd6e8cd9936f7824824cebf5d7db49f4e5cf2e,73b79e2caa7fdbecd5ecb64c28def239107520899812489c45c51c84d614eda0f44a7e7cbb131215ccc74adbc36174a70802bbfc266a7cc742c0fb4746cec3a2,"[{""Label"": ""DNSSEC Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}]",warning,2026-03-17 05:49:04.279584
206,kisa.org.cy,8028,7959,1eff1ef518ab9716c6be032a62591fb102e1f16a0de10ca5095cc33d34dc75e196daa2591d67a53525096bbd975ea3559428cd1169f52c0bec2f1875f7be156c,8a4d378819dc36da9165080279f0bc48c7ac0b35c2da2387c9479ca2c2861d70363b324e7a0ba61c18d377d8b24859da1ae843c138d67c0982f69567bc0a93f8,"[{""Label"": ""DKIM Status"", ""Current"": ""partial"", ""Previous"": ""success"", ""Severity"": ""warning""}]",warning,2026-03-17 11:05:41.161767
207,raremaps.com,8045,8007,321a899d302efe6748ae0d0ee2aa357661e524c643188304e5b520ea78fd5abb53a3aff854d7c716a17d91e91d691f899e4c16f372e38b59137cc4b27b137700,8389c8b8c31957fea62eaa8a51a2eeed95171896a3b7690422ce97aa61c05fcf0a6973e1472939d7bb9ae6f0ebc07999a9421395db2b819a93be32908bb167cf,"[{""Label"": ""DMARC Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""quarantine"", ""Previous"": ""none"", ""Severity"": ""success""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1;  p=quarantine; rua=mailto:bf2a5abf6f0044f598ee63d408098eef@dmarc-reports.cloudflare.net"", ""Previous"": ""v=dmarc1;  p=none; rua=mailto:bf2a5abf6f0044f598ee63d408098eef@dmarc-reports.cloudflare.net"", ""Severity"": ""warning""}]",warning,2026-03-17 14:39:01.128603
208,mercadopago.com,8276,7214,ead31c9d6559e79ba2b1f479aea28aa22e77abf694275f610326da361261c9580a2c0d1b50ab763c890926e14c5161ae7003481f1eed09bdbcb1a58d5531f83d,17f50ae0cc9f0cf879b26897c16ed67c4cc1f6b67fad203e493ddae397955e6114c2c98f70dfc9cf572838683197d9e1e289b93879637fafdf8d0d3f8bd3ef0b,"[{""Label"": ""SPF Records"", ""Current"": ""3kj9311cxtpn8p7bfn9lglc6zl6tyjpp,6300afa29a6047edb6551db692a9c9d2,anthropic-domain-verification-dx91wj=rgauq1hgktkcsevolx2pnsyha,b4e2f40762484acfbe1ce1124a04d363,dbd0f8a518a54254a4c22edfc70333e5,facebook-domain-verification=ailwwfbe52ps1ilym4kjmhw9aevy8p,gj0mlr4n9sdplx0qhvlns0lm5kb8kdy0,google-site-verification: zsjqdbut0tdjov7yaek5nhoczubwt_ssuu8tky9gfsi,google-site-verification=0nofbc90nnrsh8u8vpcr8tlzeyxyrlvn0lol3zdwffi,google-site-verification=8lkkifeqxnxxpl0stk6tt220qzhx0rysg3jeudql-em,google-site-verification=ku3q1esxnyfwsxohsi1acdmpgm18rmzhb-awzqcvjem,lbv43d83q9w0yqdfx5gr4wdzpvznxq2w,lsz1wy99y8sr6nms4b0ybz3y238zxfv9,miro-verification=2a505fedfeda2411c7c140f1cba9c895aa186d78,monday-com-verification=g6gwijdnb9cbch8bhieljqxsmd9b04rardtxkffu_-k,ms=ms16336698,ms=ms88267512,pardot977283=ead2f50a7204cf88e26dc4c6817232fb5b70ef06b16e89fc29c74b6824267a4a,postman-domain-verification=06fe2e16be334d546de57dd3932ab61ace1e0abd8ad306dcb2d6e51de4371c3a59d8864f00f5c52d4ec6451a5e1a7616c820d240faea936d764d32728092a71b,status-page-domain-verification=c10s9rsq9sr9,v=spf1 a:spfip.mercadopago.com include:spfrange.mercadopago.com  ~all,zy3fvckb58z69j4rqjvczbkt52bcw6bv"", ""Previous"": ""3kj9311cxtpn8p7bfn9lglc6zl6tyjpp,6300afa29a6047edb6551db692a9c9d2,anthropic-domain-verification-dx91wj=rgauq1hgktkcsevolx2pnsyha,b4e2f40762484acfbe1ce1124a04d363,dbd0f8a518a54254a4c22edfc70333e5,facebook-domain-verification=ailwwfbe52ps1ilym4kjmhw9aevy8p,gj0mlr4n9sdplx0qhvlns0lm5kb8kdy0,google-site-verification: zsjqdbut0tdjov7yaek5nhoczubwt_ssuu8tky9gfsi,google-site-verification=0nofbc90nnrsh8u8vpcr8tlzeyxyrlvn0lol3zdwffi,google-site-verification=8lkkifeqxnxxpl0stk6tt220qzhx0rysg3jeudql-em,google-site-verification=ku3q1esxnyfwsxohsi1acdmpgm18rmzhb-awzqcvjem,lbv43d83q9w0yqdfx5gr4wdzpvznxq2w,lsz1wy99y8sr6nms4b0ybz3y238zxfv9,miro-verification=2a505fedfeda2411c7c140f1cba9c895aa186d78,monday-com-verification=g6gwijdnb9cbch8bhieljqxsmd9b04rardtxkffu_-k,ms=ms16336698,ms=ms88267512,pardot977283=ead2f50a7204cf88e26dc4c6817232fb5b70ef06b16e89fc29c74b6824267a4a,postman-domain-verification=06fe2e16be334d546de57dd3932ab61ace1e0abd8ad306dcb2d6e51de4371c3a59d8864f00f5c52d4ec6451a5e1a7616c820d240faea936d764d32728092a71b,status-page-domain-verification=c10s9rsq9sr9,v=spf1 include:spfa.mercadopago.com ip4:172.217.0.0/19 ip4:172.217.128.0/19 ip4:172.217.160.0/20 ip4:172.217.192.0/19 ip4:172.217.32.0/20 ip4:172.253.112.0/20 ip4:172.253.56.0/21 ip4:18.211.176.124 ip4:18.211.61.67 ip4:18.213.72.148 ip4:184.73.44.157 ~all,zy3fvckb58z69j4rqjvczbkt52bcw6bv"", ""Severity"": ""warning""}]",warning,2026-03-18 06:36:38.238547
209,github.com,8694,8074,5e674c8189b60da132e077c37e6e95e5173b4fc57aee8e83d5f21bb79dc4b9e5663bcc4606eb037e8dd8156b7dac238cd9ea1d361f8bc1dfe0c9f3e912b1217b,e054443fc80fce44a9f6b8b571e471023c8d14947cfd0d49eabd78bbc30c97c4555dbb2115d1d66be164f9e6e84d03e8c2318b32ee6874d161e423dcc4aa3b7e,"[{""Label"": ""DMARC Status"", ""Current"": ""error"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""<nil>"", ""Previous"": ""reject"", ""Severity"": ""danger""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""strongly protected"", ""Severity"": ""info""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1\\; p=none\\; sp=reject\\; pct=100\\; rua=mailto:dmarc@github.com\\; ruf=mailto:dmarc@github.com\\; fo=1"", ""Previous"": ""v=dmarc1; p=reject; pct=100; rua=mailto:dmarc@github.com"", ""Severity"": ""warning""}]",warning,2026-03-18 14:52:36.789448
210,hirt.dev,8797,8139,96d2369ad8ccdc8f9a9279fc60aa59d3406221186e56fd5fe06efd2233bd87e7721d85784f4c09c3b49aaaf2ace718441b5083ff042fc52cca7833185e0e6fda,4c819d63f497ee01556aead027ea4b2c70d4fcc72b323ca65b25b8d8acfa75aba766be6657d3ab7d5ddc6d9eab0f3851be32c5abde50ef1dc80e6df5c44ca8f2,"[{""Label"": ""DANE Status"", ""Current"": ""warning"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""SPF Records"", ""Current"": ""protonmail-verification=79d06f74b7ab79f654b74b3ab1f3ee87b9d5833c,v=spf1 mx ip4:82.192.69.72 ip6:2001:1af8:5301:138:1c00:eeff:fe00:252c include:_spf.protonmail.ch -all"", ""Previous"": ""protonmail-verification=79d06f74b7ab79f654b74b3ab1f3ee87b9d5833c,v=spf1 include:_spf.protonmail.ch mx ~all"", ""Severity"": ""warning""}]",warning,2026-03-18 22:07:23.842952
211,hirt.dev,8820,8797,3a2dd1e8b54104a1e4cda7aa055e2edd28ea4c8dca60fa5280cf802b068b15404d13130f91955f167f710e0340499fc44620ea25101e04789fa6a67ced00b3cb,96d2369ad8ccdc8f9a9279fc60aa59d3406221186e56fd5fe06efd2233bd87e7721d85784f4c09c3b49aaaf2ace718441b5083ff042fc52cca7833185e0e6fda,"[{""Label"": ""DNSSEC Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}]",warning,2026-03-19 09:40:32.729502
213,github.com,8867,8694,4f27409bf8c18c97d26ab14021535dc8254a6b059cf51eb693621dd89fdefede20fe6bc3704ed6793d600355549a50c51d16ef390fb9c28da00dc24e6bbeab73,5e674c8189b60da132e077c37e6e95e5173b4fc57aee8e83d5f21bb79dc4b9e5663bcc4606eb037e8dd8156b7dac238cd9ea1d361f8bc1dfe0c9f3e912b1217b,"[{""Label"": ""DMARC Status"", ""Current"": ""warning"", ""Previous"": ""error"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""none"", ""Previous"": ""<nil>"", ""Severity"": ""success""}, {""Label"": ""Mail Posture"", ""Current"": ""moderately protected"", ""Previous"": ""limited protection"", ""Severity"": ""info""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1;p=none;sp=reject;pct=100;rua=mailto:dmarc@github.com;ruf=mailto:dmarc@github.com;fo=1"", ""Previous"": ""v=dmarc1\\; p=none\\; sp=reject\\; pct=100\\; rua=mailto:dmarc@github.com\\; ruf=mailto:dmarc@github.com\\; fo=1"", ""Severity"": ""warning""}]",warning,2026-03-19 15:29:57.563959
214,github.com,8979,8867,34a31cccaca605479bc7ea027f2d5082a06305013b20c3bcbdfd3cdcbb274a54c9cff9fdca001a1237cd0e1ab3c4e53c9324dc9f8a0c663b1d44ba2e94418db9,4f27409bf8c18c97d26ab14021535dc8254a6b059cf51eb693621dd89fdefede20fe6bc3704ed6793d600355549a50c51d16ef390fb9c28da00dc24e6bbeab73,"[{""Label"": ""DMARC Status"", ""Current"": ""error"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""<nil>"", ""Previous"": ""none"", ""Severity"": ""danger""}, {""Label"": ""DKIM Status"", ""Current"": ""partial"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""moderately protected"", ""Severity"": ""info""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1\\; p=none\\; sp=reject\\; pct=100\\; rua=mailto:dmarc@github.com\\; ruf=mailto:dmarc@github.com\\; fo=1"", ""Previous"": ""v=dmarc1;p=none;sp=reject;pct=100;rua=mailto:dmarc@github.com;ruf=mailto:dmarc@github.com;fo=1"", ""Severity"": ""warning""}]",warning,2026-03-20 14:29:58.491184
215,dnstool.it-help.tech,8989,8898,0624f7822dd68cd2c0821df68637a2f450513790078ce2a3076ab0945c9e820796cf78b9378a5ce9cce10bccc221212757e12d4dec205a60c64a566986ed38df,173867c02412b55187221f760d4a1336730cc1b054c239c33bd82c81d47d2c297965413d47f10395ae118d7d916e01f63c2723d9c89da310097227ba71c38c08,"[{""Label"": ""CAA Status"", ""Current"": ""success"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1; p=reject; sp=reject; pct=100; adkim=s; aspf=s; fo=1; rua=mailto:security@it-help.tech; ruf=mailto:security@it-help.tech;"", ""Previous"": ""v=dmarc1; p=reject; sp=reject; adkim=s; aspf=s; rua=mailto:security@it-help.tech;"", ""Severity"": ""warning""}]",warning,2026-03-20 14:32:15.480228
216,it-help.tech,8994,8858,9352015fa408c7252c1a3578160522a8af4aa09ea111ba83686f05c05548b07672e8b59b5e605a7bd7a6bcf1db3728894f46200ad5cd127f894bf1f90fcc036b,b99b63227358016c6ee9b61864e4a0d0ae02327caa66687a212b9bb68cb9dd69ca7051c8a178a9bc09ed6e8348c2ed50c17f7784b116fb84dfe57b6c602a8800,"[{""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1; p=reject; pct=100; sp=reject; rua=mailto:dc1e127b@inbox.ondmarc.com,mailto:security@it-help.tech; ruf=mailto:security@it-help.tech,mailto:dc1e127b@inbox.ondmarc.com; adkim=r; aspf=r; fo=1; rf=afrf; ri=3600"", ""Previous"": ""v=dmarc1; p=reject; pct=100; sp=reject; rua=mailto:dc1e127b@inbox.ondmarc.com; adkim=r; aspf=r; fo=1; rf=afrf; ri=3600"", ""Severity"": ""warning""}]",warning,2026-03-20 14:33:56.440096
217,globalping.io,9018,4416,f13ccc9b66ec73761a5ef18912fa91930a499ec3b99761a192c13b65c75e5d462bcee61322a89b6b92f0ef55776be3733417f830cb0da6711cdcb7d63f6eb27f,33c6654d1121b6019f78b53272b7ef70e62e119b96927d9ff759ebcbd5bf37030055b798ecb7d2704365060ee2a3ec6f73100836b8bb23529d7fbfee02b73f1e,"[{""Label"": ""DMARC Status"", ""Current"": ""warning"", ""Previous"": ""missing"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""none"", ""Previous"": ""<nil>"", ""Severity"": ""success""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""unprotected"", ""Severity"": ""info""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1; p=none; pct=100"", ""Previous"": ""(none)"", ""Severity"": ""warning""}]",warning,2026-03-20 19:17:08.565679
218,github.com,9107,8979,56c6d9c8c8a72c77c2d8dae8c56df6c59962de0c330de615f1ee9ad822e4c5aaf24d919437758987ffc1f4322812f705fbe16b612136194443120c3d1e5de4a8,34a31cccaca605479bc7ea027f2d5082a06305013b20c3bcbdfd3cdcbb274a54c9cff9fdca001a1237cd0e1ab3c4e53c9324dc9f8a0c663b1d44ba2e94418db9,"[{""Label"": ""SPF Status"", ""Current"": ""warning"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DMARC Status"", ""Current"": ""success"", ""Previous"": ""error"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""quarantine"", ""Previous"": ""<nil>"", ""Severity"": ""success""}, {""Label"": ""DKIM Status"", ""Current"": ""success"", ""Previous"": ""partial"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""moderately protected"", ""Previous"": ""limited protection"", ""Severity"": ""info""}, {""Label"": ""SPF Records"", ""Current"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1ip4:192.30.252.0/22include:spf.protection.outlook.cominclude:_netblocks.google.cominclude:_netblocks2.google.cominclude:_netblocks3.google.cominclude:mail.zendesk.cominclude:_spf.salesforce.cominclude:servers.mcsv.netinclude:mktomail.comip4:62.253.227.114ip4:166.78.69.169ip4:166.78.69.170ip4:166.78.71.131ip4:167.89.101.2ip4:167.89.101.192/28ip4:192.254.112.60ip4:192.254.112.98/31ip4:192.254.113.10ip4:192.254.113.101ip4:192.254.114.176~all"", ""Previous"": ""adobe-idp-site-verification=b92c9e999aef825edc36e0a3d847d2dbad5b2fc0e05c79ddd7a16139b48ecf4b,apple-domain-verification=ryqhdztl6z6x8zp4,atlassian-domain-verification=jjgw98akv2aeoyfxil/vfaoypkn3undesstrumg6c/3fp/iqhkv4hvv7wjylvef8,calendly-site-verification=at0dqari7izvjtxqawhmqpmizpvobnf7aam5vkkxp,docusign=087098e3-3d46-47b7-9b4e-8a23028154cd,facebook-domain-verification=39xu4jzl7roi7x0n93ldkxjiaarx50,google-site-verification=82le34flgtd15ojyhhlgf_6g72musjamlmvthbojpks,google-site-verification=utm-3akmgubp6tqtgeuakynylyyavptnnsrdmwodr3o,jamf-site-verification=xtapniyghf_e_xrdi8cjgq,krisp-domain-verification=zlyik7xlhnaouqb2hpak1ply7dfkl1we,loom-site-verification=f3787154f1154b7880e720a511ea664d,miro-verification=d2e174fdb00c71e0bcf58f8e58c3da2dd80dcfa9,ms=6bf03e6af5cb689e315fb6199603babf2c88d805,ms=ms44452932,ms=ms58704441,shopify-verification-code=t1ypwcmvnxzybycacpk1mpywofs72o,stripe-verification=f88ef17321660a01bab1660454192e014defa29ba7b8de9633c69d6b4912217f,tailscale-xozodvfuzzr5yyvcqfud,v=spf1 ip4:192.30.252.0/22 include:_netblocks.google.com include:_netblocks2.google.com include:_netblocks3.google.com include:spf.protection.outlook.com include:mail.zendesk.com include:_spf.salesforce.com include:servers.mcsv.net include:mktomail.com ip4:62.253.227.114 ip4:166.78.69.169 ip4:166.78.69.170 ip4:166.78.71.131 ip4:167.89.101.2 ip4:167.89.101.192/28 ip4:192.254.112.60 ip4:192.254.112.98/31 ip4:192.254.113.10 ip4:192.254.113.101 ip4:192.254.114.176  ~all"", ""Severity"": ""warning""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1;p=quarantine;sp=reject;pct=100;rua=mailto:dmarc@github.com;ruf=mailto:dmarc@github.com;fo=1"", ""Previous"": ""v=dmarc1\\; p=none\\; sp=reject\\; pct=100\\; rua=mailto:dmarc@github.com\\; ruf=mailto:dmarc@github.com\\; fo=1"", ""Severity"": ""warning""}]",warning,2026-03-21 14:47:54.639363
219,github.com,9214,9107,a786f42ce59572737595a37d1bf7496101ab4c90b9ec6914181b05fd2d409680eb595249f79a7aac81e48f0eb7b539829c4cae45cd84e2e76cf08f3e8b664642,56c6d9c8c8a72c77c2d8dae8c56df6c59962de0c330de615f1ee9ad822e4c5aaf24d919437758987ffc1f4322812f705fbe16b612136194443120c3d1e5de4a8,"[{""Label"": ""DMARC Status"", ""Current"": ""error"", ""Previous"": ""success"", ""Severity"": ""warning""}, {""Label"": ""DMARC Policy"", ""Current"": ""<nil>"", ""Previous"": ""quarantine"", ""Severity"": ""danger""}, {""Label"": ""Mail Posture"", ""Current"": ""limited protection"", ""Previous"": ""moderately protected"", ""Severity"": ""info""}, {""Label"": ""DMARC Records"", ""Current"": ""v=dmarc1\\; p=quarantine\\; sp=reject\\; pct=100\\; rua=mailto:dmarc@github.com\\; ruf=mailto:dmarc@github.com\\; fo=1"", ""Previous"": ""v=dmarc1;p=quarantine;sp=reject;pct=100;rua=mailto:dmarc@github.com;ruf=mailto:dmarc@github.com;fo=1"", ""Severity"": ""warning""}]",warning,2026-03-22 14:45:44.432745
220,schedule.it-help.tech,9368,9359,dcd0ce98943d8debafc45d989c0a165cdd683fd964db943eca173ba9eb6cb984341728fe4536934ec1f29e2aeb507a1d615eb10db2b81adedbe762417193f5f4,df16f661eb727ef766d15ef13525ace6a4bc2295575cd722aed8fc8d2fb49d09726d7d0ab7b391c904d870f32a48ea5c981af1820865ecd2b18c5834d0daabea,"[{""Label"": ""SPF Status"", ""Current"": ""success"", ""Previous"": ""missing"", ""Severity"": ""warning""}, {""Label"": ""Mail Posture"", ""Current"": ""no-mail domain — fully hardened"", ""Previous"": ""limited protection"", ""Severity"": ""info""}, {""Label"": ""SPF Records"", ""Current"": ""a585aec0-063b-11f0-95ef-0bf02fbb7a6f,v=spf1 -all"", ""Previous"": ""a585aec0-063b-11f0-95ef-0bf02fbb7a6f"", ""Severity"": ""warning""}]",warning,2026-03-23 00:27:43.748982
221,nasa.gov,9391,7516,e2b03a146aa0719c1655adae2c208cf55aeb8263193b86cd54c9846089fe0189ccee656ad6f066ec6a7488f818a7461995cc8e3ecadfd7d21c37856b6422a668,1c7ea471b25e7c39f0efacac3dc931fe017644850f69328d75066d8bb6d1aede55e3dc99bb0aad7a36664a4ad4495ab8ca33c1b37694bcb66126092b4b8cad3f,"[{""Label"": ""SPF Records"", ""Current"": ""1hqdxphdt8jot02qy6fb+l3+z1zxscqcpxle/faxjzls9frbvhhcuchqe2bwofzt2twkpchjjma3pqli4fulfw==,amazonses:fxfveqneo3wua+ay/h4aoih3sswtee+7ypgrwm8kf/s=,amazonses:pvul7t41lo87xjr+2nfgxtu11i75net9hzy3xyv82ko=,apple-domain-verification=qw51k0kgzrhlbn9s,atlassian-domain-verification=onzrm7g9gial/llp5c7spoqiahshrq1hkcu7ggz0adrzjfhub/upe935/2ryq/jo,atlassian-sending-domain-verification=4730ddf4-d24e-4a91-9612-cb14998d0e47,docusign=4025560e-93c9-4920-bb13-849c6fc35d58,google-site-verification=buxd0xtjy4zjgohbwkdpnms-yoatz92y54kgme4ekhs,google-site-verification=zkpcxlqabx3jnd8fybkvr3maaopc_6mrjxbym0xnkjq,hrlhxyx8jxo+9piajwfvbpolvfei2biaj3vt1woatfpp05d5/q6aod5kpugws539/d2jl8wbjier58oesrvugq==,mj8729pr7k44dx62wwtx5745xr5njzkn,ms=ms93625004,n39n7frbwnkhcmky2nps779y4ttn61wl,nmh1f9tgxhmfmjkshg7qh595drdfgnf1,openai-domain-verification=dv-co0endlo7eb9v5e4jnme6ps8,openai-domain-verification=dv-fbq5pvntp9qlelqpubknidjr,pvv8mevb6qrmqvqi8alhmreg42,uechcfoubh169akghg2214p54n,v=spf1 include:_spf-4a.nasa.gov include:_spf-4b.nasa.gov include:_spf-4c.nasa.gov include:_spf-4d.nasa.gov include:_spf-4g.nasa.gov include:_spf-4m.nasa.gov include:_spf-4x.nasa.gov include:_spf-6a.nasa.gov include:spf.protection.outlook.com -all,webexdomainverification.1ypst=f98a61ea-b92e-41f2-87aa-5651b2af43b8"", ""Previous"": ""1hqdxphdt8jot02qy6fb+l3+z1zxscqcpxle/faxjzls9frbvhhcuchqe2bwofzt2twkpchjjma3pqli4fulfw==,_pki-validation.nasa.gov; dg5mcborffqtqhy3ef7himvx9wc:fa2b-9d14-d761-16a8-4a09-dc08-f804-d6b9,amazonses:fxfveqneo3wua+ay/h4aoih3sswtee+7ypgrwm8kf/s=,amazonses:pvul7t41lo87xjr+2nfgxtu11i75net9hzy3xyv82ko=,apple-domain-verification=qw51k0kgzrhlbn9s,atlassian-domain-verification=onzrm7g9gial/llp5c7spoqiahshrq1hkcu7ggz0adrzjfhub/upe935/2ryq/jo,atlassian-sending-domain-verification=4730ddf4-d24e-4a91-9612-cb14998d0e47,docusign=4025560e-93c9-4920-bb13-849c6fc35d58,google-site-verification=buxd0xtjy4zjgohbwkdpnms-yoatz92y54kgme4ekhs,google-site-verification=zkpcxlqabx3jnd8fybkvr3maaopc_6mrjxbym0xnkjq,hrlhxyx8jxo+9piajwfvbpolvfei2biaj3vt1woatfpp05d5/q6aod5kpugws539/d2jl8wbjier58oesrvugq==,mj8729pr7k44dx62wwtx5745xr5njzkn,ms=ms93625004,n39n7frbwnkhcmky2nps779y4ttn61wl,nmh1f9tgxhmfmjkshg7qh595drdfgnf1,openai-domain-verification=dv-co0endlo7eb9v5e4jnme6ps8,openai-domain-verification=dv-fbq5pvntp9qlelqpubknidjr,pvv8mevb6qrmqvqi8alhmreg42,uechcfoubh169akghg2214p54n,v=spf1 include:_spf-4a.nasa.gov include:_spf-4b.nasa.gov include:_spf-4c.nasa.gov include:_spf-4d.nasa.gov include:_spf-4g.nasa.gov include:_spf-4m.nasa.gov include:_spf-4x.nasa.gov include:_spf-6a.nasa.gov include:spf.protection.outlook.com -all,webexdomainverification.1ypst=f98a61ea-b92e-41f2-87aa-5651b2af43b8"", ""Severity"": ""warning""}]",warning,2026-03-23 03:13:59.554902
222,knoxminerals.com,9397,7084,e1e5462bcfce6eaefb5664518dbb5826d28e241de5cf3fd303f050b368c8e833259bfd12b1e457ea02e280bc2547f5e4d53aaee5caeeb553d87424561a0b733d,d2d6f768cb0e1b33e711d335ca93b4535f1af334039bbb90cb68bb28358c4d3500471e773deb994e876e693c06dcea844eb1ea44a4abf2c1d3682449735ae658,"[{""Label"": ""SPF Records"", ""Current"": ""v=spf1 include:spf.protection.outlook.com -all"", ""Previous"": ""v=spf1 include:_spf.google.com ~all"", ""Severity"": ""warning""}]",warning,2026-03-23 22:27:50.587612
223,nsa.gov,9398,9291,7d4a0b9726f2cd454c0c014a06652141ba2d5d42148e2f948d267451897e7abdedb8b1d84337cd0ab84eb2b8b8a8839f2dc26ad7b7872cab67cdf7bde0bfcd59,57c5067f78dea50df40c06cbc11c298ecfb378647149bffba2ee7019112d78433e5ffd5dabb38863cda5f1eba095f823550affa0d283c14f5ebb15bb83b4852f,"[{""Label"": ""DANE Status"", ""Current"": ""info"", ""Previous"": ""warning"", ""Severity"": ""warning""}, {""Label"": ""DANE Present"", ""Current"": ""false"", ""Previous"": ""true"", ""Severity"": ""warning""}]",warning,2026-03-23 22:54:43.672533
